,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
2281,Freddie-RIVERA_SANTIAGO-40069,18,9999999, PUERTO RICO, Right, Epée 
2282,Frederic-KINDLER-32115,20,154, GERMANY, Right, Sabre 
2284,Frederik-KOCH-28416,24,9999999, GERMANY, Right, Sabre 
2285,Frederik-WEBER-31929,21,383, SWITZERLAND, Right, Epée 
2287,Frederique-BOURGET-29769,21,9999999, CANADA, Right, Sabre 
2288,Fredrik-BACKER-7222,31,9999999, NORWAY, Left, Epée 
2289,Fredrik-JOHNSSON-22330,26,9999999, SWEDEN, Right, Epée 
2290,Fredrik-LUIHN-30148,52,9999999, NORWAY, Right, Epée 
2291,Fredrik-SJODAHL-15788,55,774, SWEDEN, Right, Epée 
2292,Freya-CENKER-26961,24,134, AUSTRIA, Right, Foil 
2293,Freya-CLARKE-38144,19,91, AUSTRALIA, Right, Foil 
2294,Friederike-JANSHEN-20756,58,9999999, GERMANY, Right, Sabre 
2295,Frigyes-LASETZKY-4144,72,9999999, HUNGARY, Right, Epée 
2296,Froylan_Emanuel-MURRAY_RAMIREZ-27422,26,9999999, NICARAGUA, Right, Epée 
2297,Fruzsina-GOLYA-21661,25,209, HUNGARY, Right, Foil 
2298,Fruzsina-Golya-21661,25,209, HUNGARY, Right, Foil 
2299,Fruzsina-SZILAGYI-37362,25,9999999, HUNGARY, Right, Sabre 
2300,Ftoon-TAWIL-34968,18,9999999, JORDAN, Right, Foil 
2301,Fynn-FAFARD-37376,18,353, CANADA, Right, Epée 
2302,G%C3%BCnseli_Deniz-BOZDEMIR-33959,19,9999999, TURKEY, Right, Epée 
2303,GARGANO-Rebecca-32265,22,90, ITALY, Right, Sabre 
2304,GIMALAC-Margaux-32383,21,126, FRANCE, Left, Sabre 
2305,GLADKOV-Andrey-38820,21,598, RUSSIA, Left, Sabre 
2306,GRZEGOREK-Mikolaj-28293,24,143, POLAND, Right, Sabre 
2307,GU-Bongil-18876,29,2, KOREA, Right, Sabre 
2308,Gabhy-NOVITHA-41133,17,171, INDONESIA, Right, Sabre 
2309,Gabor-BELLOVICZ-35180,20,385, HUNGARY, Right, Foil 
2310,Gabor-BOCZKO-4035,41,9999999, HUNGARY, Right, Epée 
2311,Gabor-HORVATH-41841,63,9999999, HUNGARY, Right, Epée 
2312,Gabor-NEMETH-22189,25,9999999, HUNGARY, Right, Foil 
2313,Gabor-RIESZ-36411,55,9999999, HUNGARY, Left, Foil 
2314,Gabor-SZABADOS-4215,33,9999999, HUNGARY, Right, Foil 
2315,Gabriel-ASSIS-32476,21,9999999, BRAZIL, Right, Epée 
2316,Gabriel-BONAMIGO-32477,19,973, BRAZIL, Right, Epée 
2317,Gabriel-BONFERRONI-36876,20,508, SWITZERLAND, Right, Epée 
2318,Gabriel-DODIER-41979,19,9999999, CANADA, Right, Sabre 
2319,Gabriel-GARCIA_APARICIO-36733,19,9999999, SPAIN, Right, Foil 
2320,Gabriel-MEJIA_RUIZ-32660,21,9999999, COLOMBIA, Right, Epée 
2321,Gabriel-MORALES_CASTRO-42257,19,506, COSTA RICA, Left, Epée 
2322,Gabriel-MUELLER_NIELABA-27991,23,9999999, SWITZERLAND, Left, Epée 
2323,Gabriel-ROSENBERG-33473,23,1016, SWEDEN, Left, Epée 
2324,Gabriel-TABASTA-46531,20,9999999, VENEZUELA, Right, Epée 
2325,Gabriela-CECCHINI-30930,21,80, BRAZIL, Right, Foil 
2326,Gabriela-JIMENEZ-39054,22,9999999, GUATEMALA, Right, Foil 
2327,Gabriela_Del_C_-PADUA-34667,18,338, PUERTO RICO, Right, Foil 
2328,Gabriela_Renee-GUZMAN_AYALA-38910,20,9999999, EL SALVADOR, Right, Foil 
2329,Gabriele-BINO-19837,27,9999999, ITALY, Right, Epée 
2330,Gabriele-CIMINI-28638,24,15, ITALY, Right, Epée 
2331,Gabriele-Cimini-28638,24,15, ITALY, Right, Epée 
2332,Gabriele-FOSCHINI-17547,28,97, ITALY, Right, Sabre 
2333,Gabriele-RISICATO-31081,22,9999999, ITALY, Right, Epée 
2334,Gabriella-HOPKA_VARGA-4243,36,270, HUNGARY, Right, Foil 
2336,Gabriella-LO_MUZIO-41930,52,9999999, ITALY, Right, Sabre 
2337,Gabriella-ORTEGA-46552,24,641, GREAT BRITAIN, Right, Epée 
2338,Gabriella-PAGE-25921,24,66, CANADA, Right, Sabre 
2339,Gabriella-STARNOTTI-25668,63,9999999, ITALY, Right, Sabre 
2340,Gabriella-VARGA-4243,36,270, HUNGARY, Right, Foil 
2341,Gabrielle-GOTHBERG_VON_TROIL-17452,29,496, SWEDEN, Left, Foil 
2342,Gaby-WEISZ-16846,76,9999999, CANADA, Left, Foil 
2343,Gael-JANU_PRADO-45592,16,562, COSTA RICA, Left, Epée 
2344,Gael-SANTOS-9691,33,9999999, PORTUGAL, Right, Foil 
2345,Gaelle-GEBET-2839,34,9999999, FRANCE, Right, Foil 
2346,Gaelle-Gebet-2839,34,9999999, FRANCE, Right, Foil 
2347,Gaeun-KIM-43612,18,9999999, KOREA, Left, Epée 
2348,Gaia-CURTO-43186,19,9999999, ITALY, Right, Epée 
2349,Gaia-TRADITI-40012,18,9999999, ITALY, Right, Epée 
2350,Gaia_Marianna-SALM-26399,25,334, ESTONIA, Left, Epée 
2351,Gaia_Pia-CARELLA-42998,16,9999999, ITALY, Right, Sabre 
2352,Galen-CADLEY-36987,20,9999999, USA, Right, Sabre 
2353,Galin-GENOV-42030,18,323, BULGARIA, Right, Sabre 
2354,Galina-GORIAINOVA-38882,61,9999999, RUSSIA, Right, Sabre 
2355,Galina-GORYAINOVA-38882,61,9999999, RUSSIA, Right, Sabre 
2356,Galina-SAFRONOVA-35704,54,9999999, RUSSIA, Left, Sabre 
2357,Galyna-PUNDYK-8211,31,9999999, UKRAINE, Right, Sabre 
2358,Gamaliel-PADILLA-34725,20,9999999, PUERTO RICO, Right, Foil 
2359,Gana-NAWAR-37528,19,9999999, EGYPT, Right, Foil 
2360,Ganghyuk-LEE-43603,18,9999999, KOREA, Right, Sabre 
2361,Gaofeng-SHI-25185,26,66, CHINA, Right, Epée 
2362,Gaoussou-COULIBALY-29555,25,9999999, MALI, Right, Epée 
2363,Gaoussou-COULIBALY-37365,20,136, MALI, Left, Foil 
2364,Garam-CHOI-46183,19,9999999, KOREA, Right, Epée 
2366,Gari-AFTANDILOV-16827,79,9999999, RUSSIA, Right, Foil 
2367,Gary-SUDRAN-25234,74,9999999, AUSTRALIA, Left, Foil 
2368,Gaston-PREIRA-40495,18,9999999, SENEGAL, Left, Foil 
2369,Gauthier-GRUMIER-2853,34,9999999, FRANCE, Left, Epée 
2370,Gautier-CHATELUS-2755,51,9999999, FRANCE, Right, Epée 
2371,Gayeong-GIM-43223,21,9999999, KOREA, Left, Sabre 
2372,Gayoung-BACK-46566,17,9999999, KOREA, Right, Sabre 
2373,Gbahi_Gwladys-SAKOA-30891,26,52, COTE D'IVOIRE, Right, Epée 
2374,Geiglys-MENDOZA-24867,24,473, VENEZUELA, Right, Foil 
2375,Geir-STOUTLAND-27535,55,678, NORWAY, Right, Epée 
2376,Genan-AYSHA-40169,16,9999999, JORDAN, Right, Epée 
2377,Geoffrey-CORCORAN-32063,23,9999999, IRELAND, Right, Epée 
2378,Geoffrey-LOSS-29193,24,84, USA, Right, Sabre 
2380,Geoffrey-TOURETTE-31783,19,94, USA, Right, Foil 
2381,Georg-DOERR-28237,24,356, GERMANY, Right, Foil 
2382,Georg-ENDT-41760,76,9999999, GERMANY, Right, Sabre 
2383,Georg-KUHN-22346,26,263, SWITZERLAND, Right, Epée 
2384,Georg-Kuhn-22346,26,263, SWITZERLAND, Right, Epée 
2385,Georg-SCHMIDT_THOMEE-29632,59,9999999, GERMANY, Right, Epée 
2386,George-BURTON-35993,22,9999999, GREAT BRITAIN, Right, Sabre 
2387,George-DRAGOMIR-39313,19,117, ROMANIA, Right, Sabre 
2388,George-FOSTER-41608,53,9999999, AUSTRALIA, Right, Sabre 
2389,George-GEORGIEV-35073,21,330, BULGARIA, Left, Sabre 
2390,George-HAGLUND-33349,21,9999999, USA, Right, Foil 
2391,George-IANCU-28109,25,137, ROMANIA, Right, Sabre 
2392,George-MATT-35633,56,9999999, USA, Right, Sabre 
2393,George-MORRIS-37966,20,9999999, GREAT BRITAIN, Right, Epée 
2394,George-SUDDARDS-37679,21,327, GREAT BRITAIN, Right, Sabre 
2395,Georges-AMPALOV-3913,37,9999999, GREECE, Right, Epée 
2396,Georges-TSOUROUTAS-13485,31,581, GREECE, Right, Sabre 
2397,Georgina-LOVE-41631,59,9999999, USA, Left, Foil 
2398,Georgiy-BEREZIN-42172,19,9999999, RUSSIA, Right, Sabre 
2399,Georgiy-BRUEV-35105,21,48, RUSSIA, Right, Epée 
2400,Georgiy-BUYANOV-35729,21,351, RUSSIA, Left, Epée 
2401,Gerald-HINZ-9040,53,9999999, GERMANY, Right, Epée 
2402,Geraldine-ESCOBAR-46379,15,9999999, COLOMBIA, Right, Foil 
2403,Gerard-GONELL-34260,18,443, SPAIN, Left, Epée 
2404,Gerard-GUIGOT-41677,72,9999999, FRANCE, Right, Foil 
2405,Gerard-MOLINERO-43789,18,9999999, SPAIN, Right, Sabre 
2406,Gerard-TUZHANY-5718,35,9999999, ROMANIA, right, Foil 
2407,Gerardo-LILLO-34276,18,545, SPAIN, Right, Sabre 
2408,Gerek-MEINHARDT-14397,28,13, USA, Right, Foil 
2409,Gerelmaa-BAATARCHULUUN-33193,29,642, MONGOLIA, Right, Epée 
2410,Gergely-DEBNAR-42196,20,938, HUNGARY, Right, Epée 
2411,Gergely-SIKLOSI-30081,21,165, HUNGARY, Right, Epée 
2412,Gergely-TOTH-32736,21,9999999, HUNGARY, Right, Epée 
2413,Gergo-SZEMES-43449,15,372, HUNGARY, Left, Foil 
2414,Gerrit-BEEKHUIZEN-23231,69,9999999, NETHERLANDS, Right, Epée 
2415,Gerson_Ernesto-RAMIREZ_GUEVARA-2366,36,469, EL SALVADOR, Right, Epée 
2416,Geza-IMRE-4098,44,9999999, HUNGARY, Left, Epée 
2417,Geza-KAS-528,60,9999999, FRANCE, Right, Sabre 
2418,Ghada-FERJANI-37084,21,9999999, TUNISIA, Right, Foil 
2419,Ghaith-SALEEM-37536,17,9999999, IRAQ, Right, Foil 
2420,Gherardo-CARANTI-31873,21,9999999, ITALY, Right, Sabre 
2421,Ghislain-PERRIER-12603,31,9999999, BRAZIL, Left, Foil 
2422,Giacomo-CHIGNOLI-42996,18,9999999, ITALY, Right, Sabre 
2423,Giacomo-GAZZANIGA-45800,19,9999999, ITALY, Right, Epée 
2424,Giacomo-MIGNUZZI-40011,19,289, ITALY, Right, Sabre 
2425,Giacomo-PAOLINI-39079,20,417, ITALY, Right, Epée 
2426,Giacomo-PARAVICINI-15137,29,9999999, SWITZERLAND, Right, Epée 
2427,Giana-VIERHELLER-33393,20,339, USA, Right, Epée 
2428,Gianfranco-DI_SUMMA-28722,38,9999999, ITALY, Right, Epée 
2429,Gianluca-ALLIEVI-38108,58,9999999, ITALY, Right, Epée 
2430,Gianluca-CASARO-30622,22,9999999, ITALY, Right, Epée 
2431,Gianmarco-ANDREANA-29966,24,9999999, ITALY, Right, Epée 
2432,Gianna-CIRILLO-19254,62,9999999, ITALY, Right, Foil 
2433,Gianna-DELLA_CORTE-23172,61,9999999, ITALY, Left, Epée 
2434,Gianni-MAUCERI-19256,62,9999999, ITALY, Right, Sabre 
2435,Gianpaolo-BUZZACCHINO-40009,19,464, ITALY, Left, Epée 
2436,Gibran-ZEA-34500,21,317, MEXICO, Right, Sabre 
2437,Giedre-RAZGUTE-38135,30,308, LITHUANIA, Right, Sabre 
2438,Gil_Ok-JUNG-4959,38,9999999, KOREA, Left, Foil 
2439,Gilbert-SCHWARZ-15299,28,9999999, AUSTRIA, Right, Sabre 
2440,Gillian-HARRILL-38600,19,9999999, USA, Right, Sabre 
2441,Gillian-WORMAN-27693,58,9999999, GREAT BRITAIN, Right, Foil 
2442,Gilwon-KANG-37831,21,9999999, KOREA, Right, Sabre 
2443,Ginevra-ROATO-32442,22,426, ITALY, Right, Epée 
2444,Ginevra-TERENZI-37723,21,9999999, ITALY, Right, Sabre 
2445,Giordana-COMPARINI-12127,31,9999999, ITALY, Right, Epée 
2446,Giordana-GALLINA-42683,19,645, ITALY, Right, Epée 
2447,Giorgia-GIORDANO-39666,17,9999999, BRAZIL, Right, Epée 
2448,Giorgia-POMETTI-26009,24,9999999, ITALY, Right, Epée 
2449,Giorgia-SALMAS-42230,17,308, AUSTRALIA, Right, Foil 
2450,Giorgia-SPAZZI-48407,17,373, ITALY, Right, Foil 
2451,Giorgio-AVOLA-17823,29,9, ITALY, Right, Foil 
2452,Giorgio-FALCONE-35964,24,9999999, ITALY, Left, Epée 
2453,Giorgio-GUERRIERO-48312,17,497, ITALY, Right, Epée 
2454,Giorgio-LONGEGA-37140,19,9999999, ITALY, Right, Foil 
2455,Giovana-BONETTI-37227,19,9999999, BRAZIL, Left, Foil 
2456,Giovanna-DI_COLA-40327,19,9999999, BRAZIL, Right, Epée 
2457,Giovanni-ABATI-4343,80,9999999, ITALY, Left, Foil 
2458,Giovanni-BROCCA-39325,20,9999999, ITALY, Right, Foil 
2459,Giovanni-COLOMBO-11246,75,9999999, ITALY, Right, Epée 
2460,Giovanni-REPETTI-12529,30,127, ITALY, Right, Sabre 
2461,Giovanni-Repetti-12529,30,127, ITALY, Right, Sabre 
2462,Giovanni_Francesco-GAMBITTA-811,53,9999999, ITALY, Right, Foil 
2463,Girlen-RUIZ-34771,20,9999999, GUATEMALA, Right, Epée 
2464,Giselle-VICATOS-18346,29,9999999, SOUTH AFRICA, Right, Epée 
2465,Gisho_Nidhi-KUMARESAN_PADMA-46936,25,174, INDIA, Right, Sabre 
2466,Giuditta_Camilla-TOFFOLON-41956,19,9999999, ITALY, Right, Foil 
2467,Giulano-PIANCA-19258,64,9999999, ITALY, Right, Epée 
2468,Giulia-ARPINO-39129,19,229, ITALY, Right, Sabre 
2469,Giulia-GASPARIN-27317,27,161, BRAZIL, Right, Sabre 
2470,Giulia-RIZZI-12562,29,13, ITALY, Right, Epée 
2471,Giulia-Rizzi-12562,29,13, ITALY, Right, Epée 
2472,Giuliano-PIANCA-19258,64,9999999, ITALY, Right, Epée 
2473,Giulio-DONADEO-36425,26,9999999, ITALY, Right, Epée 
2474,Giulio-GAETANI-40070,18,381, ITALY, Right, Epée 
2476,Giulio-PAROLI-8933,66,9999999, ITALY, Right, Sabre 
2478,Giulo-PAROLI-8933,66,9999999, ITALY, Right, Sabre 
2479,Giuseppe-MARINO-27682,66,9999999, ITALY, Right, Epée 
2480,Givi-MERKVILADZE-35229,21,9999999, GEORGIA, Right, Sabre 
2481,Giwon-KIM-33027,22,129, KOREA, Left, Sabre 
2482,Gizem-KARACA-28142,23,9999999, TURKEY, Right, Foil 
2483,Gleb-GETS-39389,22,9999999, RUSSIA, Left, Epée 
2484,Glen-OSTACCHINI-21712,26,284, GREAT BRITAIN, Right, Foil 
2485,Gloria-PEREZ-33078,21,9999999, MEXICO, Right, Epée 
2486,Go-NAKAMURA-30599,22,9999999, JAPAN, Left, Epée 
2487,Godefroid-BOTTECCHIA-33264,55,9999999, BELGIUM, Right, Sabre 
2488,Gokce-GUNAC-10760,32,9999999, TURKEY, Right, Epée 
2489,Gokce_Su-AVCI-36589,20,9999999, TURKEY, Right, Foil 
2490,Gokcem_Ozcan-KAMISLI-36966,17,9999999, TURKEY, Right, Sabre 
2491,Gokhan-AKYALCIN-20603,28,9999999, TURKEY, Right, Foil 
2492,Goncalo-ALVES-36925,20,567, PORTUGAL, Right, Epée 
2494,Goran-VINKOVIC-30680,21,9999999, CROATIA, Right, Epée 
2495,Gorkem-BEKBULAT-36776,19,9999999, TURKEY, Right, Foil 
2496,Grabiel-LUGO-30971,22,65, VENEZUELA, Right, Epée 
2498,Grace-BORN-31389,59,9999999, CANADA, Right, Foil 
2499,Grace-COULTER-15651,56,9999999, GREAT BRITAIN, Right, Sabre 
2500,Grace-MUN-35871,19,9999999, SINGAPORE, Right, Epée 
2501,Grace-TIAN-45819,17,341, USA, Right, Foil 
2502,Graham-PAUL-593,71,9999999, GREAT BRITAIN, Right, Foil 
2503,Graham-PAYNE-5295,64,9999999, NEW ZEALAND, Left, Epée 
2504,Grant-WILLIAMS-34354,22,148, USA, Left, Sabre 
2505,Greashma-MANOHARAKUMAR_SAJITHA-38562,21,9999999, INDIA, Right, Epée 
2506,Gregor_Dunkan-GILFILLAN-36549,45,766, GREAT BRITAIN, Right, Epée 
2507,Gregory-ALLEN-3082,46,470, GREAT BRITAIN, Left, Epée 
2508,Gregory-BON-33833,22,318, FRANCE, Right, Epée 
2509,Gregory-JEUNET_MANCY-2890,35,801, FRANCE, Right, Epée 
2510,Gregory-MITBERG-33587,22,287, USA, Right, Foil 
2511,Gregory-REBUS-35616,21,9999999, FRANCE, Right, Epée 
2512,Greta-CANDREVA-39624,16,9999999, USA, Right, Epée 
2513,Greta-CECERE-45345,18,9999999, ITALY, Right, Sabre 
2514,Greta-KOOS-39459,18,439, HUNGARY, Right, Sabre 
2515,Greta-VERES-26088,24,124, ROMANIA, Right, Epée 
2516,Gretel-CARBONELL_FONSECA-33186,21,697, CUBA, Left, Epée 
2517,Grigori-BESKIN-7227,31,68, ISRAEL, Right, Epée 
2518,Grigoriy-SEMENYUK-37875,20,129, RUSSIA, Left, Foil 
2519,Grigory-KOCHKIN-46090,19,9999999, RUSSIA, Right, Epée 
2520,Guadalupe_Isabel-CRUZ_BARBOSA-30812,21,9999999, MEXICO, Right, Epée 
2521,Guangjuan-HOU-33129,24,22, CHINA, Right, Epée 
2522,Gudjon_Ingi-GESTSSON-7004,61,9999999, ICELAND, Right, Sabre 
2523,Gudjon_Ragnar-BRYNJARSSON-21211,25,9999999, ICELAND, Right, Sabre 
2524,Gudrun-JOHANNSDOTTIR-4304,43,9999999, ICELAND, Right, Sabre 
2525,Guido-QUANZ-41759,52,1009, GERMANY, Left, Epée 
2526,Guido_Nicolas-LIWSKI-43051,17,9999999, ARGENTINA, Right, Epée 
2527,Guilherme-TOLDO-22963,26,54, BRAZIL, Left, Foil 
2528,Guillaume-BENOIST-41579,55,9999999, SWITZERLAND, Right, Epée 
2529,Guillaume-BIANCHI-32275,21,32, ITALY, Right, Foil 
2530,Guillaume-PITTA-2988,34,9999999, FRANCE, Right, Foil 
2531,Guillermo-DELBERGUE-24865,24,711, SPAIN, Right, Foil 
2532,Guillermo-MANCHENO-13138,28,257, SPAIN, Right, Sabre 
2533,Guillermo-NIETO-37263,19,9999999, SPAIN, Right, Epée 
2534,Guillermo_J_-GONZALEZ_DALMASY-30960,20,9999999, PUERTO RICO, Right, Foil 
2535,Gunnar-GR%C3%83SBECK-21978,25,467, FINLAND, Right, Epée 
2536,Gunnar-GRASBECK-21978,25,467, FINLAND, Right, Epée 
2537,Gunnar_Egill-AGUSTSSON-21217,26,379, ICELAND, Right, Sabre 
2538,Guojie-LI-19093,33,9999999, CHINA, Right, Epée 
2539,Guray-SIR-6368,38,9999999, TURKEY, Right, Epée 
2540,Guruprakash-COPPARA_JAYAPRAKASH-29253,24,276, INDIA, Right, Epée 
2541,Gustavo-ALARCON-34357,19,76, CHILE, Right, Foil 
2542,Gustavo-COQUECO-13924,33,137, COLOMBIA, Right, Epée 
2543,Gustavo-SERRANO_BERRIOS-32508,21,9999999, PUERTO RICO, Left, Foil 
2544,Guy-PAZ-46251,16,9999999, ISRAEL, Right, Epée 
2545,Guy-PLATRET-41683,72,9999999, FRANCE, Right, Epée 
2546,Gwansoo-KIM-37826,19,9999999, KOREA, Right, Foil 
2547,Gyeongmu-KIM-43234,19,9999999, KOREA, Right, Foil 
2548,Gyongyver-KALMAN-47269,15,348, HUNGARY, Right, Epée 
2549,Gyorgy-BUDAI-27718,77,9999999, HUNGARY, Right, Sabre 
2553,Gyula-JELICS_POPA-41860,77,9999999, HUNGARY, Right, Epée 
2554,Gyutae-YU-29250,26,79, KOREA, Right, Sabre 
2555,HA-Taegyu-18861,29,18, KOREA, Left, Foil 
2556,HADLER-David-28809,22,709, CHINESE TAIPEI, Right, Foil 
2557,HERTSYK-Rostyslav-17622,29,83, UKRAINE, Left, Foil 
2558,HWANG-Seona-16438,29,41, KOREA, Right, Sabre 
2559,Ha_Eun-KIM-37743,24,98, KOREA, Right, Sabre 
2560,Ha_Na-OH-7665,34,185, KOREA, Right, Foil 
2561,Haakon-AAGENAES-26231,23,9999999, NORWAY, Right, Epée 
2562,Hadi-NAEIMI-34110,21,9999999, IRAN, Right, Sabre 
2563,Hadi-OZGURKAN-20626,29,9999999, TURKEY, Right, Foil 
2564,Hadi-RAZAVINIA-42603,18,9999999, IRAN, Left, Foil 
2566,Hadrien-FAVRE-42729,17,420, SWITZERLAND, Right, Epée 
2567,Haeun-HONG-45968,19,241, KOREA, Right, Sabre 
2568,Hafthor-GUNNARSSON-41560,16,394, ICELAND, Right, Sabre 
2569,Hahneul-LEE-37845,23,9999999, KOREA, Right, Sabre 
2570,Hai_Long-BUI-47581,18,211, VIETNAM, Right, Epée 
2571,Haifa-JABRI-20344,27,72, TUNISIA, Right, Foil 
2572,Haiwei-CHEN-32250,24,335, CHINA, Left, Foil 
2573,Haiyun-YIN-33018,23,9999999, CHINA, Right, Sabre 
2574,Hajin-KIM-46572,17,9999999, KOREA, Right, Epée 
2576,Halima-MADANI-37531,17,9999999, ALGERIA, Right, Sabre 
2577,Hamad-KHAMIS-31404,20,9999999, BAHRAIN, Right, Epée 
2578,Hamid-SINTES-3039,38,40, ALGERIA, Right, Foil 
2579,Hamid_Reza-MOHEBI-36932,22,9999999, IRAN, Right, Sabre 
2580,Hamish-CHAN-24893,26,9999999, NEW ZEALAND, Right, Foil 
2581,Hamza_Adel-KASDI-36744,22,99, ALGERIA, Right, Sabre 
2582,Hamzah_Habeed_M_-AL_MOHAMMEDAWI-24776,25,502, IRAQ, Right, Sabre 
2583,Hanane-LAGGOUNE-37488,17,113, ALGERIA, Right, Epée 
2584,Hande_Yagmur-DEMIRBAS-35044,20,9999999, TURKEY, Right, Sabre 
2585,Hanga_Barbara-FEKETE-41985,16,387, HUNGARY, Right, Foil 
2586,Hangil-JEONG-40555,19,9999999, KOREA, Right, Sabre 
2587,Hanna-ANDREYENKA-39578,18,9999999, BELARUS, Right, Foil 
2588,Hanna-IVANISHCHANKA-31974,22,188, BELARUS, Right, Sabre 
2589,Hanna-LEE-42918,19,9999999, USA, Right, Epée 
2590,Hanna-LYCZBINSKA-12780,28,21, POLAND, Right, Foil 
2591,Hanna-PLEESZ-38782,20,681, HUNGARY, Right, Epée 
2592,Hanna-SLADKOVA-42032,19,9999999, BELARUS, Right, Sabre 
2593,Hannah-BOLTE-48367,18,329, GERMANY, Right, Sabre 
2594,Hannah-FENGER-22194,26,497, GERMANY, Right, Foil 
2595,Hannah-NESBITT-29349,23,453, GREAT BRITAIN, Right, Epée 
2596,Hannah-VILLI_BIGOVIC-30682,21,9999999, CROATIA, Right, Epée 
2597,Hannah_Elizabeth-LAWRENCE-17054,30,773, GREAT BRITAIN, Right, Epée 
2598,Hannes-LUSTI-37035,19,425, SWITZERLAND, Right, Epée 
2599,Hanns-PRECHTL-33452,75,9999999, GERMANY, Right, Sabre 
2600,Hans-KAISER-37367,25,692, USA, Right, Foil 
2601,Hans-KLOTZ-6027,60,762, SWITZERLAND, Right, Epée 
2602,Hans-VISSER-3869,83,9999999, GERMANY, Right, Foil 
2603,Hans_Calixte_De_Bre-TIA-37465,22,9999999, COTE D'IVOIRE, Right, Epée 
2605,Hans_Joachim-LECOCQ-19830,27,256, BELGIUM, Left, Foil 
2606,Hans_Martin-RAEKER-31167,53,9999999, GERMANY, Right, Foil 
2607,Hans_Wei_Shen-YOONG-32419,18,186, MALAYSIA, Right, Foil 
2608,Hansel_Julian-RODRIGUEZ_MARTINEZ-43495,21,166, CUBA, Right, Sabre 
2609,Hansol-HA-29249,25,21, KOREA, Right, Sabre 
2610,Hansol-LEE-40550,19,9999999, KOREA, Right, Epée 
2611,Hao_Wen-CHENG-44497,17,9999999, CHINESE TAIPEI, Right, Epée 
2612,Harald-IRGENS_JENSEN-17462,45,565, NORWAY, Right, Epée 
2613,Harald-LUEDERS-16953,64,9999999, GERMANY, Right, Epée 
2614,Haraldur-HUGOSSON-11100,30,9999999, ICELAND, Right, Sabre 
2615,Harlene-RAGUIN-13969,35,9999999, PHILIPPINES, Right, Epée 
2616,Harold_De_La_Caridad-RODRIGUEZ_MARTINEZ-47575,25,100, CUBA, Right, Sabre 
2617,Harriet-DIXON-30340,24,9999999, GREAT BRITAIN, Left, Sabre 
2618,Harriet-JORDAN-1522,53,9999999, AUSTRALIA, Right, Sabre 
2619,Harriet-RUNDQUIST-35383,20,245, SWEDEN, Right, Foil 
2620,Harrison-NICHOLS-32845,22,123, GREAT BRITAIN, Right, Epée 
2621,Harry-BIRD-34833,20,281, GREAT BRITAIN, Right, Foil 
2622,Harry-BOTELER-26068,25,9999999, GREAT BRITAIN, Right, Sabre 
2623,Harry-PECK-31052,22,982, MALTA, Left, Epée 
2624,Harry-SANER-40792,18,1051, SOUTH AFRICA, Right, Epée 
2625,Hartmut-WRASE-19017,52,9999999, GERMANY, Right, Sabre 
2626,Haruka-UMETSU-30490,20,306, JAPAN, Right, Foil 
2627,Haruka-YANAOKA-20482,23,100, JAPAN, Right, Foil 
2628,Harun-MIHRIOGLU-33895,23,365, TURKEY, Right, Epée 
2629,Haruna-BABA-34313,21,161, JAPAN, Left, Epée 
2630,Haruna-SASAKI-29128,22,225, JAPAN, Left, Sabre 
2631,Hasan-ALFUDARI-31590,23,9999999, KUWAIT, Right, Epée 
2632,Hassan-ALASMAKH-37460,18,9999999, SAUDI ARABIA, Right, Epée 
2633,Hasti-ZABIHI-37397,18,9999999, IRAN, Right, Sabre 
2634,Hayoung-JANG-40134,20,9999999, KOREA, Right, Foil 
2635,Hayoung-JEON-43610,17,282, KOREA, Left, Sabre 
2636,Hayri-YALCIN-30416,25,9999999, TURKEY, Right, Foil 
2637,Hayriye_G%C3%BCl-ATLI-33925,21,9999999, TURKEY, Right, Epée 
2638,Hayson-CHU-40024,19,9999999, HONG KONG, Right, Epée 
2639,Hazem-KHAZBAK-31074,23,660, EGYPT, Right, Foil 
2640,Hector-COVARRUBIAS-37268,20,9999999, MEXICO, Right, Foil 
2641,Hector-FLORENCIA-31176,22,9999999, MEXICO, Right, Sabre 
2642,Hector-MAISONET-21253,26,206, PUERTO RICO, Right, Epée 
2643,Hector-RODRIGUEZ-32505,21,9999999, PUERTO RICO, Right, Sabre 
2644,Hector_David-CASTRO_LINARES-25417,25,9999999, DOMINICAN REPUBLIC, Right, Sabre 
2645,Hector_J_-CRUZ_JIMENEZ-30963,23,9999999, PUERTO RICO, Right, Foil 
2646,Hee_Jin-LEE-37833,19,248, KOREA, Left, Foil 
2647,Hee_Ra-LEE-22774,30,9999999, KOREA, Right, Sabre 
2648,Hee_Sook-JEON-13459,34,16, KOREA, Left, Foil 
2649,Heeju-JEON-40541,21,9999999, KOREA, Left, Epée 
2650,Heesoo-KWON-43217,19,9999999, KOREA, Right, Foil 
2651,Hei_Tung-LAW-28787,22,9999999, HONG KONG, Right, Foil 
2652,Heidi-RUNYAN-19300,63,9999999, USA, Right, Sabre 
2653,Heidrun-WEST-3894,72,9999999, GERMANY, Right, Sabre 
2655,Heinrich-BOEHMER-33517,63,9999999, GERMANY, Right, Foil 
2656,Heinz-NICKEL-27360,24,265, CHILE, Right, Epée 
2657,Heitor-SHIMBO-8613,35,69, BRAZIL, Right, Foil 
2658,Hela-BESBES-10405,31,9999999, TUNISIA, Right, Epée 
