,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
2706,Hiroyuki-NISHIKAWA-38714,73,9999999, JAPAN, Right, Epée 
2707,Hiu_Ching_Kristy-CHEUNG-35247,18,9999999, HONG KONG, Right, Epée 
2711,Ho-LIM-43210,20,9999999, KOREA, Left, Epée 
2714,Ho_Chung-CHOU-42670,42,909, CHINESE TAIPEI, Right, Epée 
2717,Ho_Tin-NG-28840,22,90, HONG KONG, Left, Epée 
2719,Hoi_Sun-FONG-22435,25,28, HONG KONG, Right, Epée 
2721,Holly-SNELLIN-42553,21,9999999, GREAT BRITAIN, Left, Epée 
2722,Hon_Kiu-HO-40166,18,9999999, HONG KONG, Right, Epée 
2723,Honami-SUZUKI-26548,24,262, JAPAN, Right, Epée 
2724,Hong_Kai-TING-34690,24,9999999, CHINESE TAIPEI, Right, Epée 
2727,Hongjie-SONG-42066,22,96, CHINA, Left, Epée 
2729,Houssam-ELKORD-24970,25,29, MOROCCO, Right, Epée 
2735,Hsin_Hui-TSENG-33244,26,9999999, CHINESE TAIPEI, Right, Epée 
2736,Hsin_Ping-CHEN-22678,27,9999999, CHINESE TAIPEI, Right, Epée 
2737,Hsu_Peng-CHEN-25746,42,9999999, CHINESE TAIPEI, Right, Epée 
2738,Hsuan_Chih-CHIU-37206,23,9999999, CHINESE TAIPEI, Right, Epée 
2740,Hubert-KOENIGSWIESER-32472,22,9999999, AUSTRIA, Right, Epée 
2742,Hugh_Deans-KERNOHAN-36245,60,9999999, GREAT BRITAIN, Right, Epée 
2745,Hugo-PERTUISOT-41785,21,9999999, FRANCE, Right, Epée 
2748,Hugues-BOISVERT_SIMARD-10362,37,887, CANADA, Right, Epée 
2749,Hui_Min-LIN-33224,26,515, CHINESE TAIPEI, Right, Epée 
2750,Hui_Ming-LIN-33224,26,515, CHINESE TAIPEI, Right, Epée 
2761,Huw-RICHARDS-46168,28,9999999, GREAT BRITAIN, Right, Epée 
2764,Hyein-LEE-29237,23,12, KOREA, Right, Epée 
2771,Hyewon-LEE-25152,25,108, KOREA, Left, Epée 
2775,Hyojung-JUNG-4955,34,20, KOREA, Left, Epée 
2776,Hyomin-JANG-40533,22,9999999, KOREA, Right, Epée 
2778,Hyun_Jin-KU-37836,20,9999999, KOREA, Right, Epée 
2780,Hyuna-SHIN-29236,23,9999999, KOREA, Right, Epée 
2787,I_Jie-JOSHUA_KOH-21409,28,108, MALAYSIA, Left, Epée 
2788,I_Ting-YANG-29435,27,9999999, CHINESE TAIPEI, Right, Epée 
2792,Ian-SANDERS-44188,19,9999999, USA, Left, Epée 
2793,Iana-BEKMURZOVA-46890,15,9999999, RUSSIA, Right, Epée 
2794,Ibolya-HOFFMANN-23305,65,9999999, HUNGARY, Right, Epée 
2795,Ibrahim-DJIBO_HASSANE-32378,20,9999999, NIGER, Right, Epée 
2796,Ibrahim-RAMADAN-46293,17,9999999, EGYPT, Right, Epée 
2803,Ida-KAMENISCAKOVA-36251,35,389, SLOVAKIA, Right, Epée 
2804,Idiris-ALI-47992,23,554, GREAT BRITAIN, Right, Epée 
2805,Ido-AJZENSTADT-7292,34,9999999, ISRAEL, Right, Epée 
2806,Ido-HERPE-18683,27,36, ISRAEL, Right, Epée 
2807,Ido-Herpe-18683,27,36, ISRAEL, Right, Epée 
2808,Ievgen-MYRGORODSKYI-10556,32,335, UKRAINE, Right, Epée 
2809,Ignacia-CIFUENTES-43173,17,236, CHILE, Right, Epée 
2812,Ignacio-PEREZ_CONTRERAS-43100,17,9999999, ARGENTINA, Right, Epée 
2814,Igor-KOROVIN-40500,18,9999999, RUSSIA, Left, Epée 
2815,Igor-REIZLIN-6433,34,72, UKRAINE, Right, Epée 
2819,Igor-TOURCHINE-5854,36,9999999, RUSSIA, Left, Epée 
2823,Ilaria-LUPERI-33608,25,9999999, ITALY, Left, Epée 
2824,Ilay-PELED-42041,17,9999999, ISRAEL, Right, Epée 
2827,Ilia-PEVZNER-31421,57,9999999, RUSSIA, Right, Epée 
2828,Ilian-BOBROV-39071,18,355, ESTONIA, Right, Epée 
2829,Iliana_Diana-BONATO-44821,51,9999999, ITALY, Right, Epée 
2832,Ilkhamzhan-ANARKULOV-42587,18,503, KAZAKHSTAN, Right, Epée 
2833,Ilkka-SEPPANEN-21382,75,9999999, FINLAND, Right, Epée 
2835,Ilona-SYVALA-30387,22,274, FINLAND, Right, Epée 
2836,Ilona-SZKALLA-41840,73,9999999, HUNGARY, Left, Epée 
2844,Imen-BEN_ACHOUR-37087,18,9999999, TUNISIA, Right, Epée 
2845,Imke-DUPLITZER-3516,43,9999999, GERMANY, Right, Epée 
2849,Ines-GARCIA_RODRIGUEZ-24928,24,207, SPAIN, Right, Epée 
2851,Ines-MARTIN_SAEZ-33974,20,796, SPAIN, Right, Epée 
2856,Ingrid-HESKETT-36279,51,514, GREAT BRITAIN, Right, Epée 
2859,Injeong-CHOI-25200,28,8, KOREA, Right, Epée 
2860,Inka-MIKKIL%C3%84-33969,21,246, FINLAND, Left, Epée 
2861,Inka-MIKKILA-33969,21,246, FINLAND, Left, Epée 
2863,Inna-BROVKO-29945,21,103, UKRAINE, Left, Epée 
2866,Inochi-ITO-20433,28,124, JAPAN, Left, Epée 
2868,Ioan-CONSTANTINESCU-30621,22,9999999, ROMANIA, Left, Epée 
2871,Ioannis-MARKOPOULOS-45751,17,9999999, GREECE, Left, Epée 
2873,Ionut-TRANDAFIRESCU-26098,25,9999999, ROMANIA, Right, Epée 
2875,Ipek-AKSIN-36782,22,758, TURKEY, Right, Epée 
2882,Irina-ASCHEHOUG-2607,33,210, NORWAY, Right, Epée 
2885,Irina-EMBRICH-9370,38,68, ESTONIA, Left, Epée 
2886,Irina-Embrich-9370,38,68, ESTONIA, Left, Epée 
2887,Irina-KAZAKOVA-2607,33,210, NORWAY, Right, Epée 
2888,Irina-MAVRIKIOU-42158,34,222, CYPRUS, Left, Epée 
2889,Irina-OKHOTNIKOVA-35103,21,134, RUSSIA, Right, Epée 
2894,Isaac-HERBST-39632,16,9999999, USA, Right, Epée 
2895,Isaac-RUSHOLME_COBB-40599,19,9999999, NEW ZEALAND, Right, Epée 
2896,Isaac-VELESTUK-32210,22,958, CANADA, Right, Epée 
2897,Isabel-DI_TELLA-27218,25,45, ARGENTINA, Right, Epée 
2898,Isabel-FORD-28623,24,9999999, USA, Left, Epée 
2901,Isabella-BARNA-26823,25,356, USA, Right, Epée 
2903,Isabella-SIGNANI-25458,23,9999999, ITALY, Right, Epée 
2907,Isadora-CORREA-40425,16,9999999, BRAZIL, Left, Epée 
2913,Ismail_Ege-SIMSEK-29333,22,9999999, TURKEY, Right, Epée 
2914,Isobel-ELLIS-35884,60,9999999, AUSTRALIA, Left, Epée 
2916,Istvan-DEAK-13182,42,1001, HUNGARY, Right, Epée 
2918,Istvan-SZENTKIRALYI_DR_-27723,75,9999999, HUNGARY, Right, Epée 
2919,Itamar-TAVOR-46421,16,9999999, ISRAEL, Right, Epée 
2923,Ivan-BUNDALO-26849,23,9999999, SERBIA, Right, Epée 
2924,Ivan-DERYABIN-26671,25,184, KAZAKHSTAN, Left, Epée 
2925,Ivan-HORETSKYY-31132,22,9999999, UKRAINE, Right, Epée 
2929,Ivan-LIMAREV-33068,20,305, RUSSIA, Left, Epée 
2930,Ivan-LOVRIC-22571,26,689, CROATIA, Right, Epée 
2932,Ivan-OJEDA-34724,19,9999999, CHILE, Right, Epée 
2934,Ivan-RANGEL-46200,20,9999999, MEXICO, Right, Epée 
2935,Ivan-TREVEJO-30908,47,9999999, FRANCE, Left, Epée 
2937,Ivan-Trevejo-30908,47,9999999, FRANCE, Left, Epée 
2938,Ivan-ZAFIROV-20808,26,749, BULGARIA, Right, Epée 
2939,Ivan-ZAGORUIKO_ZYKOV-35958,20,9999999, USA, Right, Epée 
2940,Ivana-SIMIC-36561,30,375, SOUTH AFRICA, Right, Epée 
2942,Ivann-FAVELA-34508,23,9999999, MEXICO, Right, Epée 
2946,Ivon_Anaysis-DUANY_CRUZ-43532,20,9999999, CUBA, Right, Epée 
2948,Jaakko-PAAVOLAINEN-32009,22,143, FINLAND, Right, Epée 
2950,Jacek-SZCZESNY-41905,62,9999999, POLAND, Right, Epée 
2951,Jack-BRADFORD-37602,20,9999999, USA, Right, Epée 
2956,Jacob-HOYLE-42751,24,26, USA, Left, Epée 
2957,Jacob-PIZENBERG-32604,19,9999999, ISRAEL, Right, Epée 
2963,Jaegwan-KIM-40128,20,9999999, KOREA, Right, Epée 
2965,Jaewon-JEONG-33025,21,9999999, KOREA, Right, Epée 
2969,Jagoda-ZAGALA-23338,24,192, POLAND, Right, Epée 
2973,Jakob-MAGNUSSON-41846,19,9999999, SWEDEN, Right, Epée 
2974,Jakob-STYMNE-29830,22,302, SWEDEN, Right, Epée 
2975,Jakov-SOLA-39168,19,339, CROATIA, Right, Epée 
2978,Jakub-JURKA-35041,19,46, CZECH REPUBLIC, Left, Epée 
2985,James-BOGERT-47409,19,363, USA, Right, Epée 
2991,James-KAULL-19985,27,103, USA, Right, Epée 
2992,James-LEWIS-17686,29,9999999, AUSTRALIA, Right, Epée 
2994,James-ODGERS-39623,20,512, GREAT BRITAIN, Right, Epée 
3000,Jamilya-YUNUSBAYEVA-17759,30,233, KAZAKHSTAN, Right, Epée 
3002,Jan-BADE-2650,63,9999999, FINLAND, Left, Epée 
3003,Jan-CIPAR-31188,21,486, SLOVAKIA, Right, Epée 
3005,Jan-FALCK_YTTER-21671,57,1044, NORWAY, Right, Epée 
3006,Jan-GOLOBIC-20823,26,9999999, SLOVENIA, Left, Epée 
3011,Jan-KUCERA-27926,69,9999999, CZECH REPUBLIC, Right, Epée 
3014,Jan-SOBIECKI-19934,27,9999999, POLAND, Right, Epée 
3015,Jan-SZALAY-30830,26,641, SLOVAKIA, Left, Epée 
3016,Jan-TIVENIUS-15941,57,569, SWEDEN, Right, Epée 
3017,Jan-WENGLARCZYK-28348,25,344, POLAND, Right, Epée 
3020,Jana-BALTIC-48067,15,417, SERBIA, Right, Epée 
3021,Jana-GRIJAK-32993,19,257, SERBIA, Left, Epée 
3022,Jana-KUNA-44278,18,719, CROATIA, Right, Epée 
3032,Janet-COOKSEY-3152,78,9999999, GREAT BRITAIN, Left, Epée 
3034,Janice-MIDGLEY-25848,63,9999999, USA, Right, Epée 
3037,Janna-REIMER-26101,25,9999999, GERMANY, Left, Epée 
3038,Jannie-HOETOFT-14354,40,9999999, DENMARK, Right, Epée 
3039,Jannis-VITSAS-39064,79,9999999, NETHERLANDS, Right, Epée 
3040,Janos-PETHES-44965,69,9999999, HUNGARY, Right, Epée 
3041,Jarmo-HIRVONEN-21709,57,9999999, FINLAND, Right, Epée 
3044,Jas_Seerat_Singh-SINGH-31534,22,245, INDIA, Right, Epée 
3047,Jason-PRYOR-12094,31,81, USA, Right, Epée 
3049,Jassmin-SOTO-40385,18,9999999, GUATEMALA, Right, Epée 
3051,Javier-FERNANDEZ_PEREZ-33768,20,407, SPAIN, Right, Epée 
3055,Javokhirbek-NURMATOV-32977,21,161, UZBEKISTAN, Right, Epée 
3056,Jawad-ALDAWOOD-34315,19,9999999, SAUDI ARABIA, Right, Epée 
3057,Jax-MIRANDA-36542,21,712, DOMINICAN REPUBLIC, Right, Epée 
3058,Jayne-CROOK-3160,34,9999999, GREAT BRITAIN, Right, Epée 
3059,Jazmin-TOTH-48224,16,423, HUNGARY, Right, Epée 
3060,Jean-LELION-2003,37,9999999, CANADA, Right, Epée 
3061,Jean-STOCK-38913,63,9999999, BELGIUM, Right, Epée 
3062,Jean_Baptiste-JOUFFRAY-30496,29,9999999, FRANCE, Right, Epée 
3063,Jean_C-DE_LA_CRUZ-32504,21,9999999, PUERTO RICO, Right, Epée 
3069,Jean_Jacques-BENA-41680,69,9999999, FRANCE, Left, Epée 
3070,Jean_Luc-LENOIR-41682,75,9999999, FRANCE, Right, Epée 
3071,Jean_Michel-LUCENAY-2924,40,9999999, FRANCE, Left, Epée 
3077,Jean_Yves-MILLET-543,56,9999999, FRANCE, Right, Epée 
3078,Jeanne-CHRISTOU-3925,38,9999999, GREECE, Right, Epée 
3084,Jelena-MALUKA-5112,42,287, LATVIA, Right, Epée 
3085,Jelena-RUBLEVSKA-5112,42,287, LATVIA, Right, Epée 
3086,Jelsy_Havel-KABIKISSA-33273,28,9999999, CONGO, Right, Epée 
3094,Jennifer_Elena-MADRID_HERNANDEZ-42314,19,380, EL SALVADOR, Right, Epée 
3095,Jenny-PEGO_MAGALHAES-35855,20,555, SWITZERLAND, Left, Epée 
3097,Jeno-PAP-14288,67,9999999, HUNGARY, Right, Epée 
3111,Jerzy-NAWROCKI-41715,21,963, POLAND, Right, Epée 
3115,Jessica-GUNDRY-32080,22,9999999, GREAT BRITAIN, Right, Epée 
3122,Jessie-RADANOVICH-35877,23,9999999, USA, Right, Epée 
3125,Jesus-LIMARDO-28926,22,87, VENEZUELA, Right, Epée 
3127,Jesus-RODRIGUEZ-41472,22,9999999, COSTA RICA, Left, Epée 
3131,Jetlee_Singh-CHINGAKHAM-43477,17,9999999, INDIA, Right, Epée 
3133,Jevgeni-BLINOV-14961,29,9999999, ESTONIA, Left, Epée 
3135,Jeyman-GONZALEZ-31791,24,9999999, GUATEMALA, Right, Epée 
3136,Jhonnatan-ORTEGA-41585,25,191, MEXICO, Right, Epée 
3138,Jialu-HAO-27461,31,9999999, CHINA, Right, Epée 
3140,Jiaming-DU-40235,21,9999999, CHINA, Right, Epée 
3141,Jian_Miguel-BAUTISTA-47141,17,507, PHILIPPINES, Left, Epée 
3143,Jiangling-LAI-40238,22,76, CHINA, Right, Epée 
3160,Jinsil-YU-20879,30,9999999, KOREA, Right, Epée 
3161,Jinsun-JUNG-4958,34,5, KOREA, Right, Epée 
3162,Jiri-BERAN-2224,36,119, CZECH REPUBLIC, Right, Epée 
3163,Jiselle-FRANCO_RAMIREZ-29344,24,121, CUBA, Right, Epée 
3165,Jivko-CHAVDAROV-37649,28,532, BULGARIA, Right, Epée 
3170,Jo_Ting-HSU-13432,28,9999999, CHINESE TAIPEI, Right, Epée 
3171,Joakim-LINDQVIST-15827,29,9999999, SWEDEN, Right, Epée 
3173,Joanna-EICHLER-34882,37,9999999, POLAND, Right, Epée 
3174,Joanna-GUY-1976,34,9999999, CANADA, Right, Epée 
3177,Joao-CORDEIRO-10109,31,254, PORTUGAL, Left, Epée 
3179,Joao_Rodrigo-CRUZ-34428,20,461, PORTUGAL, Right, Epée 
3180,Joaquim-VIDEIRA-5581,35,9999999, PORTUGAL, Right, Epée 
3181,Joaquin-BUSTOS-42505,17,9999999, CHILE, Right, Epée 
3183,Joar-SUNDMAN-6257,39,9999999, SWEDEN, Right, Epée 
3186,Jocelyn-CRUZ-34504,20,119, MEXICO, Right, Epée 
3187,Joel_Filip-OLIVEIRA-36606,35,9999999, NORWAY, Right, Epée 
3189,Joelle_Rosanna-PICCININO-31462,61,9999999, ITALY, Right, Epée 
3190,Joerg-FIEDLER-3533,40,9999999, GERMANY, Left, Epée 
3191,Joergen-KOCK-22332,76,9999999, DENMARK, Right, Epée 
3192,Joern-STEFFENSEN-31182,74,9999999, DENMARK, Right, Epée 
3194,Johan-LEWIN-38674,20,513, SWEDEN, Right, Epée 
3196,Johan-STROM-8759,59,9999999, SWEDEN, Right, Epée 
3198,Johanna-BERGDAHL-12783,28,9999999, SWEDEN, Right, Epée 
3202,Johannes-VAN_TONDER-43157,18,9999999, SOUTH AFRICA, Right, Epée 
3203,Johannes_Kristian-OLSEN-31456,21,490, DENMARK, Right, Epée 
3205,John-LARTZ-45208,61,9999999, USA, Right, Epée 
3206,John-RIDGE-18930,68,9999999, USA, Left, Epée 
3210,John-WRIGHT-17930,27,232, CANADA, Right, Epée 
3211,John_Edison-RODRIGUEZ-21208,27,41, COLOMBIA, Left, Epée 
3215,Jon-NORMILE-12854,51,9999999, USA, Right, Epée 
3216,Jon-NOTTINGHAM-33575,62,9999999, GREAT BRITAIN, Right, Epée 
3219,Jonas-GUDERA-41780,19,9999999, GERMANY, Left, Epée 
3220,Jonas-HANSEN-46558,17,9999999, USA, Right, Epée 
3221,Jonas-LUND-23913,23,9999999, NORWAY, Right, Epée 
3223,Jonathan-BONNAIRE-23941,27,59, FRANCE, Right, Epée 
3225,Jonathan-JEFFERIES-8643,74,9999999, USA, Right, Epée 
3227,Jonathan-PISKOVATSKOV-37612,18,396, USA, Right, Epée 
3228,Jonathan-SVENSSON-38901,19,382, SWEDEN, Right, Epée 
3233,Jongkwan-NA-31244,26,74, KOREA, Right, Epée 
3234,Jonny-REICHWALD-30048,38,637, SWEDEN, Right, Epée 
3235,Joo_Mi-LIM-27288,24,84, KOREA, Right, Epée 
3237,Joonas-LYYTINEN-17299,42,9999999, FINLAND, Right, Epée 
3238,Joonas-SAVELAINEN-35789,19,588, FINLAND, Right, Epée 
3241,Jorg-MATHE-1652,36,9999999, AUSTRIA, Right, Epée 
3243,Jorge-ALVAREZ-46225,16,9999999, MEXICO, Right, Epée 
3244,Jorge-DIAZ-37269,20,267, MEXICO, Right, Epée 
3246,Jorge-VALDERRAMA-43271,17,9999999, CHILE, Left, Epée 
3248,Jori-VILLIGER-32420,21,9999999, SWITZERLAND, Left, Epée 
3250,Jose-BARTISSOL-33001,21,553, PORTUGAL, Right, Epée 
3252,Jose-CASCO-41584,19,9999999, PARAGUAY, Right, Epée 
3257,Jose-QUIROS-39272,22,478, PANAMA, Right, Epée 
3258,Jose-RODRIGUEZ-43349,16,9999999, VENEZUELA, Right, Epée 
3264,Jose_Felix-DOMINGUEZ-11034,35,104, ARGENTINA, Right, Epée 
3265,Jose_Fernando-BALLIVIAN-35584,19,1067, BOLIVIA, Right, Epée 
3270,Jose_Luis-ABAJO-2380,40,9999999, SPAIN, Right, Epée 
3271,Jose_Luis-Abajo-2380,40,9999999, SPAIN, Right, Epée 
3276,Jose_Rafael-LOCKHUART_GUERRERO-23143,27,9999999, DOMINICAN REPUBLIC, Right, Epée 
3277,Josef-BALCAR-35828,20,9999999, CZECH REPUBLIC, Right, Epée 
3280,Josef-MAHRINGER-32473,21,118, AUSTRIA, Left, Epée 
3285,Josefina-RAMIREZ-46508,20,116, MEXICO, Left, Epée 
3286,Josefina_Maria-MENDEZ_BELLO-39474,22,176, ARGENTINA, Right, Epée 
3290,Joseph_G_-SANTIAGO_TIRADO-43123,15,9999999, PUERTO RICO, Right, Epée 
3291,Josephine-JACQUES_ANDRE_COQUIN-17770,28,86, FRANCE, Right, Epée 
3292,Joshua-LEI-45580,16,9999999, USA, Right, Epée 
3295,Joshua-STEVENS-31839,20,9999999, GREAT BRITAIN, Right, Epée 
3299,Josipa-JOLIC-32565,20,9999999, CROATIA, Right, Epée 
3301,Josue-MENA_CORTES-38019,26,544, COSTA RICA, Right, Epée 
3303,Josue_David-AYALA_ARMENTA-40314,19,9999999, COLOMBIA, Right, Epée 
3304,Jou_Chun-CHOU-40246,18,9999999, CHINESE TAIPEI, Right, Epée 
3305,Jovan-CVETIC-39033,21,630, SERBIA, Right, Epée 
3306,Jovana-ZIVANOVIC-30656,20,223, SERBIA, Right, Epée 
3309,Jozefina-KOLUCKA-28537,25,9999999, POLAND, Left, Epée 
3311,Juan-CULIOLIS-43545,28,498, PANAMA, Right, Epée 
3313,Juan-RUEDA-24736,27,898, MEXICO, Right, Epée 
3315,Juan_Andres-CASTILLO_GUTIERREZ-43033,17,872, COLOMBIA, Right, Epée 
3318,Juan_Carlos-LIZARRAGA-34507,20,9999999, MEXICO, Right, Epée 
3321,Juan_Francisco-DE_JESUS-33743,20,511, EL SALVADOR, Right, Epée 
3322,Juan_Pablo-GARCIA-42454,21,9999999, CHILE, Right, Epée 
3324,Juan_Pablo-RODRIGUEZ_ULLOA-45244,20,547, COLOMBIA, Right, Epée 
3325,Juan_Sebastian-MONROY_HERRERA-44304,21,597, COLOMBIA, Right, Epée 
3328,Judit-GYIURKAN-39024,53,9999999, HUNGARY, Right, Epée 
3333,Juhan-SALM-2635,37,574, ESTONIA, Right, Epée 
3335,Jui_Chi-CHIN-18815,30,292, CHINESE TAIPEI, Right, Epée 
3341,Julia-BELJAJEVA-20450,26,28, ESTONIA, Right, Epée 
3342,Julia-BERMEJO-40190,18,480, PERU, Right, Epée 
3344,Julia-Beljajeva-20450,26,28, ESTONIA, Right, Epée 
3348,Julia-FALINSKA-40487,19,9999999, POLAND, Right, Epée 
3349,Julia-GARCIA_MARTIN-28397,22,9999999, SPAIN, Right, Epée 
3350,Julia-KIRSCHEN-10714,30,292, GERMANY, Left, Epée 
3351,Julia-KOLCZONAY-32368,23,550, HUNGARY, Right, Epée 
3354,Julia-MORAWIETZ-25012,25,433, GERMANY, Right, Epée 
3355,Julia-WAGNER-10714,30,292, GERMANY, Left, Epée 
3364,Julian-GODOY-25132,25,9999999, COSTA RICA, Right, Epée 
3366,Julian-KULOZIK-34633,21,389, GERMANY, Right, Epée 
3369,Juliana-BARRETT-28959,24,9999999, SOUTH AFRICA, Left, Epée 
3370,Juliana-BORGARUCCI-46442,20,9999999, ARGENTINA, Left, Epée 
3372,Julianna-REVESZ-4204,35,9999999, HUNGARY, Right, Epée 
3373,Julie-HENSON-32915,31,546, GREAT BRITAIN, Right, Epée 
3378,Julie-SEGGIE-1545,62,9999999, AUSTRALIA, Right, Epée 
3380,Julien-GRANET-26767,26,437, FRANCE, Right, Epée 
3384,Julien-ROBERT-42062,22,519, FRANCE, Right, Epée 
3389,Julio-ARIAS-46434,17,575, PANAMA, Right, Epée 
3390,Julio-BENJAMIN-25420,30,160, DOMINICAN REPUBLIC, Right, Epée 
3393,Julio_Cesar-MUSTELIER_HILTON-43499,19,9999999, CUBA, Right, Epée 
3395,Julius-JUTILA-39352,17,475, FINLAND, Left, Epée 
3402,Jungjun-HAHM-40127,20,9999999, KOREA, Right, Epée 
3405,Jungwan-PARK-40129,22,9999999, KOREA, Left, Epée 
3410,Junji-YAMADA-44802,62,9999999, JAPAN, Left, Epée 
3412,Junyoung-PARK-43600,18,9999999, KOREA, Right, Epée 
3413,Jurate-MARCLAY-8296,47,9999999, LITHUANIA, Right, Epée 
3414,Juri-SALM-2636,34,122, ESTONIA, Right, Epée 
3415,Jurijus-MASALO-23064,58,9999999, LITHUANIA, Left, Epée 
3416,Justin-YOO-32622,21,880, USA, Right, Epée 
3419,Justine-BOUDREAU-41690,17,9999999, CANADA, Right, Epée 
3420,Justine-GEROUDET-28545,26,468, SWITZERLAND, Right, Epée 
3422,Justyna-JAGIELKO-32387,21,9999999, POLAND, Right, Epée 
3424,Juyoung-KIM-43219,19,9999999, KOREA, Right, Epée 
3425,Jyotika-DUTTA-45567,22,171, INDIA, Right, Epée 
3430,KHRAPINA-Violetta-27238,24,91, RUSSIA, Left, Epée 
3432,KIM-Myoungsun-26282,29,9999999, KOREA, Right, Epée 
3435,Ka_Lai-HO-3992,50,9999999, HONG KONG, Right, Epée 
3437,Ka_Mong-CHU-28845,23,147, HONG KONG, Right, Epée 
3439,Ka_Yan-SZE-33842,30,98, CANADA, Right, Epée 
3440,Ka_Yiu-LAU-42537,27,9999999, HONG KONG, Right, Epée 
3442,Kabita-DEVI-22771,28,526, INDIA, Right, Epée 
3443,Kai_Haakon-ERIKSEN-26256,23,1072, NORWAY, Right, Epée 
3444,Kai_Moritz-KELLER-31234,36,9999999, USA, Right, Epée 
3445,Kais-BOUROUAG-37015,18,9999999, ALGERIA, Right, Epée 
3450,Kalman-KOZMA-30670,23,968, SOUTH AFRICA, Left, Epée 
3456,Kamila-PYTKA-25928,24,130, POLAND, Left, Epée 
3460,Kanan-ALIYEV-25897,25,147, AZERBAIJAN, Left, Epée 
3479,Karin_Louise-HOOGE-16479,28,9999999, DENMARK, Right, Epée 
3481,Karina-DYNER_VILLA-40003,16,129, COSTA RICA, Right, Epée 
3484,Karina-MANTAI-35859,20,9999999, GERMANY, Right, Epée 
3486,Karina_Del_Mar-PAGAN_QUINONES-37175,20,9999999, PUERTO RICO, Right, Epée 
3487,Karl-HARMENBERG-18410,31,9999999, SWEDEN, Right, Epée 
3490,Karol-BUDEK-33783,22,9999999, POLAND, Right, Epée 
3491,Karol-KOSTKA-5397,32,169, POLAND, Right, Epée 
3495,Karoliine-LOIT-34454,18,349, ESTONIA, Right, Epée 
3500,Karolina-MAZANEK-35843,20,9999999, POLAND, Right, Epée 
3501,Karolina-MROCHEM-26935,23,337, POLAND, Right, Epée 
3505,Karoly-SZALAY-39026,53,9999999, HUNGARY, Right, Epée 
3506,Kasparas-SATKAUSKAS-31111,22,9999999, LITHUANIA, Right, Epée 
3507,Kasper-ROSLANDER-21510,26,9999999, FINLAND, Right, Epée 
3508,Kasper-ULMANEN-45346,18,545, SWEDEN, Left, Epée 
3510,Kata-MIHALY-19595,28,142, HUNGARY, Right, Epée 
3512,Katarina-HUNCAROVA-28010,23,9999999, SLOVAKIA, Left, Epée 
3513,Katarina-KNEZEVIC-29057,24,598, SERBIA, Right, Epée 
3514,Katarina-MODIN-34179,44,9999999, SWEDEN, Right, Epée 
3518,Katarzyna-TRZOPEK-5490,37,9999999, USA, Left, Epée 
3521,Kate-MORWELL_NEAVE-44731,51,9999999, GREAT BRITAIN, Right, Epée 
3522,Katerina-DOSKOVA-38746,19,272, CZECH REPUBLIC, Right, Epée 
3523,Katerina-SALIGEROVA-35043,19,331, CZECH REPUBLIC, Right, Epée 
3526,Kateryna-CHORNIY-40285,17,251, UKRAINE, Right, Epée 
3528,Katharine-HOLMES-22023,25,34, USA, Right, Epée 
3529,Katherina-MALVIK-42120,18,538, NORWAY, Right, Epée 
3531,Katherine-MILLER-23663,24,9999999, BRAZIL, Right, Epée 
3532,Katherine-WANG-45284,16,9999999, AUSTRALIA, Right, Epée 
3534,Katherinne_Giamnina-ZUNIGA_VELASQUEZ-42334,19,9999999, EL SALVADOR, Right, Epée 
3541,Katja-ALIEVA-33549,34,806, DENMARK, Right, Epée 
3545,Katrina-LEHIS-24108,24,9, ESTONIA, Left, Epée 
3546,Katrina-Lehis-24108,24,9, ESTONIA, Left, Epée 
3547,Katrina-SMITH-26534,27,199, GREAT BRITAIN, Right, Epée 
3548,Katrina-SMITH_TAYLOR-26534,27,199, GREAT BRITAIN, Right, Epée 
3550,Kay_Sze_Karina-LEUNG-40686,17,9999999, HONG KONG, Right, Epée 
3552,Kaylin_Sin_Yan-HSIEH-39653,17,40, HONG KONG, Right, Epée 
3553,Kazbek-ABDURAGIMOV-27894,59,9999999, RUSSIA, Right, Epée 
3554,Kazimieras-CAMPE-6502,81,9999999, USA, Left, Epée 
3557,Kazuyasu-MINOBE-20488,31,8, JAPAN, Left, Epée 
3559,Kei-MATHIS-32399,21,543, SWITZERLAND, Right, Epée 
3560,Kei_Hsu_Albert-CHIEN-32971,20,9999999, HONG KONG, Right, Epée 
3563,Keith-BARNETT-38078,52,9999999, GREAT BRITAIN, Right, Epée 
3564,Keith_Manyaneyane-SEFULARO-27159,25,9999999, SOUTH AFRICA, Right, Epée 
3565,Keletigui_Julien-DIABATE-35589,22,91, MALI, Left, Epée 
3568,Kelley-HURLEY-9122,30,14, USA, Left, Epée 
3569,Kelly-BOONE-22072,27,138, NETHERLANDS, Right, Epée 
3571,Kelvin-CANAS-15686,31,659, VENEZUELA, Right, Epée 
3572,Kendrick-JEAN_JOSEPH-43201,17,9999999, FRANCE, Right, Epée 
3574,Kenichi-HINOSHITA-49,67,9999999, JAPAN, Right, Epée 
3579,Kenneth-KNUDSEN-29797,21,304, DENMARK, Right, Epée 
3583,Kentaro-MURAYAMA-34419,20,998, JAPAN, Right, Epée 
3586,Kenyata-PLENTY-35913,19,9999999, USA, Left, Epée 
3590,Kerstin-WARVSTEN-20882,55,588, SWEDEN, Left, Epée 
